I1009 14:31:30.207834 140209925650176 logging_writer.py:48] [0] epoch=0, train/categorical_accuracy=0.875, train/categorical_crossentropy=0.6706011295318604, train/f1_het=0.8421052694320679, train/f1_homalt=0.9629629254341125, train/f1_homref=0.7777777910232544, train/f1_macro=0.8609486222267151, train/f1_micro=0.875, train/f1_weighted=0.8690911531448364, train/false_negatives=4.0, train/false_positives=4.0, train/learning_rate=9.999999974752427e-07, train/loss=0.6706016659736633, train/precision=0.875, train/precision_het=0.7272727489471436, train/precision_homalt=0.9285714030265808, train/precision_homref=1.0, train/recall=0.875, train/recall_het=1.0, train/recall_homalt=1.0, train/recall_homref=0.6363636255264282, train/true_negatives=60.0, train/true_positives=28.0
I1009 15:05:34.984255 140209925650176 logging_writer.py:48] [1100] epoch=0, train/categorical_accuracy=0.9231250286102295, train/categorical_crossentropy=0.6357909440994263, train/f1_het=0.7816349864006042, train/f1_homalt=0.9663641452789307, train/f1_homref=0.9028961062431335, train/f1_macro=0.883631706237793, train/f1_micro=0.9231250286102295, train/f1_weighted=0.9270449876785278, train/false_negatives=380.0, train/false_positives=177.0, train/learning_rate=1.9899998733308166e-06, train/loss=0.6357914209365845, train/precision=0.9409409165382385, train/precision_het=0.7139917612075806, train/precision_homalt=0.9810888171195984, train/precision_homref=0.9934725761413574, train/recall=0.8812500238418579, train/recall_het=0.9830028414726257, train/recall_homalt=0.9048625826835632, train/recall_homref=0.7968586683273315, train/true_negatives=6223.0, train/true_positives=2820.0
I1009 15:08:39.752787 140209925650176 logging_writer.py:48] [1200] epoch=0, train/categorical_accuracy=0.9268749952316284, train/categorical_crossentropy=0.6276967525482178, train/f1_het=0.8248031735420227, train/f1_homalt=0.9749417304992676, train/f1_homref=0.8954917788505554, train/f1_macro=0.8984122276306152, train/f1_micro=0.9268749952316284, train/f1_weighted=0.9286230802536011, train/false_negatives=312.0, train/false_positives=173.0, train/learning_rate=2.0799998310394585e-06, train/loss=0.6276975274085999, train/precision=0.943482518196106, train/precision_het=0.7605118751525879, train/precision_homalt=0.9761193990707397, train/precision_homref=0.9976162314414978, train/recall=0.9024999737739563, train/recall_het=0.9881235361099243, train/recall_homalt=0.9566998481750488, train/recall_homref=0.782243013381958, train/true_negatives=6227.0, train/true_positives=2888.0
I1009 15:11:45.214391 140209925650176 logging_writer.py:48] [1300] epoch=0, train/categorical_accuracy=0.9481250047683716, train/categorical_crossentropy=0.6074880957603455, train/f1_het=0.8884792327880859, train/f1_homalt=0.9791724681854248, train/f1_homref=0.9206534028053284, train/f1_macro=0.9294350147247314, train/f1_micro=0.9481250047683716, train/f1_weighted=0.9486207962036133, train/false_negatives=232.0, train/false_positives=125.0, train/learning_rate=2.1699997887481004e-06, train/loss=0.6074888110160828, train/precision=0.9595861434936523, train/precision_het=0.8498232960700989, train/precision_homalt=0.9795570969581604, train/precision_homref=0.9947780966758728, train/recall=0.9275000095367432, train/recall_het=0.991752564907074, train/recall_homalt=0.9604676961898804, train/recall_homref=0.8291621208190918, train/true_negatives=6275.0, train/true_positives=2968.0
I1009 15:14:50.813465 140209925650176 logging_writer.py:48] [1400] epoch=0, train/categorical_accuracy=0.9459375143051147, train/categorical_crossentropy=0.610098659992218, train/f1_het=0.8883161544799805, train/f1_homalt=0.980988621711731, train/f1_homref=0.9060489535331726, train/f1_macro=0.9251179695129395, train/f1_micro=0.9459375143051147, train/f1_weighted=0.9461818933486938, train/false_negatives=241.0, train/false_positives=122.0, train/learning_rate=2.2599999738304177e-06, train/loss=0.610099196434021, train/precision=0.9604024887084961, train/precision_het=0.8528925776481628, train/precision_homalt=0.9838619828224182, train/precision_homref=0.9941089749336243, train/recall=0.9246875047683716, train/recall_het=0.9904030561447144, train/recall_homalt=0.9624387621879578, train/recall_homref=0.8016626834869385, train/true_negatives=6278.0, train/true_positives=2959.0
I1009 15:17:55.430116 140209925650176 logging_writer.py:48] [1500] epoch=0, train/categorical_accuracy=0.9546874761581421, train/categorical_crossentropy=0.6003158092498779, train/f1_het=0.918874204158783, train/f1_homalt=0.9832134246826172, train/f1_homref=0.9103544354438782, train/f1_macro=0.9374806880950928, train/f1_micro=0.9546874761581421, train/f1_weighted=0.9543191194534302, train/false_negatives=196.0, train/false_positives=99.0, train/learning_rate=2.349999704165384e-06, train/loss=0.6003162264823914, train/precision=0.9680953621864319, train/precision_het=0.8970588445663452, train/precision_homalt=0.9826652407646179, train/precision_homref=0.9937984347343445, train/recall=0.9387500286102295, train/recall_het=0.9734042286872864, train/recall_homalt=0.9726541638374329, train/recall_homref=0.8313878178596497, train/true_negatives=6301.0, train/true_positives=3004.0
I1009 15:21:00.698858 140209925650176 logging_writer.py:48] [1600] epoch=0, train/categorical_accuracy=0.9509375095367432, train/categorical_crossentropy=0.6061561107635498, train/f1_het=0.9156428575515747, train/f1_homalt=0.9785676598548889, train/f1_homref=0.9046562314033508, train/f1_macro=0.9329555630683899, train/f1_micro=0.9509375095367432, train/f1_weighted=0.9505571126937866, train/false_negatives=226.0, train/false_positives=117.0, train/learning_rate=2.4399998892477015e-06, train/loss=0.6061565279960632, train/precision=0.9621481895446777, train/precision_het=0.8919354677200317, train/precision_homalt=0.9764580130577087, train/precision_homref=0.9900332093238831, train/recall=0.9293749928474426, train/recall_het=0.9753086566925049, train/recall_homalt=0.9590120911598206, train/recall_homref=0.8164383769035339, train/true_negatives=6283.0, train/true_positives=2974.0
I1009 15:24:06.848638 140209925650176 logging_writer.py:48] [1700] epoch=0, train/categorical_accuracy=0.9543750286102295, train/categorical_crossentropy=0.6027902364730835, train/f1_het=0.9243027567863464, train/f1_homalt=0.9798482060432434, train/f1_homref=0.9093655347824097, train/f1_macro=0.9378387928009033, train/f1_micro=0.9543750286102295, train/f1_weighted=0.9539847373962402, train/false_negatives=208.0, train/false_positives=110.0, train/learning_rate=2.530000074330019e-06, train/loss=0.6027908325195312, train/precision=0.9645389914512634, train/precision_het=0.9001560211181641, train/precision_homalt=0.9776358008384705, train/precision_homref=0.9931389093399048, train/recall=0.9350000023841858, train/recall_het=0.9880136847496033, train/recall_homalt=0.965299665927887, train/recall_homref=0.8109243512153625, train/true_negatives=6290.0, train/true_positives=2992.0
I1009 15:27:12.967279 140209925650176 logging_writer.py:48] [1800] epoch=0, train/categorical_accuracy=0.9603124856948853, train/categorical_crossentropy=0.5952799320220947, train/f1_het=0.9402092695236206, train/f1_homalt=0.9830051064491272, train/f1_homref=0.9180811047554016, train/f1_macro=0.9470984935760498, train/f1_micro=0.9603124856948853, train/f1_weighted=0.9599251747131348, train/false_negatives=173.0, train/false_positives=89.0, train/learning_rate=2.6199998046649853e-06, train/loss=0.5952805876731873, train/precision=0.9714377522468567, train/precision_het=0.919236421585083, train/precision_homalt=0.9840921759605408, train/precision_homref=0.991830050945282, train/recall=0.9459375143051147, train/recall_het=0.9858267903327942, train/recall_homalt=0.9718309640884399, train/recall_homref=0.8442280888557434, train/true_negatives=6311.0, train/true_positives=3027.0
I1009 15:30:19.081082 140209925650176 logging_writer.py:48] [1900] epoch=0, train/categorical_accuracy=0.953125, train/categorical_crossentropy=0.6053856015205383, train/f1_het=0.9148056507110596, train/f1_homalt=0.9803515672683716, train/f1_homref=0.9085411429405212, train/f1_macro=0.9345661997795105, train/f1_micro=0.953125, train/f1_weighted=0.9529968500137329, train/false_negatives=222.0, train/false_positives=117.0, train/learning_rate=2.7099999897473026e-06, train/loss=0.6053864359855652, train/precision=0.9621970653533936, train/precision_het=0.8836833834648132, train/precision_homalt=0.981422483921051, train/precision_homref=0.9831081032752991, train/recall=0.9306250214576721, train/recall_het=0.9733096361160278, train/recall_homalt=0.9570393562316895, train/recall_homref=0.8243626356124878, train/true_negatives=6283.0, train/true_positives=2978.0
I1009 15:33:24.871686 140209925650176 logging_writer.py:48] [2000] epoch=0, train/categorical_accuracy=0.9459375143051147, train/categorical_crossentropy=0.61599200963974, train/f1_het=0.8867745995521545, train/f1_homalt=0.9747939109802246, train/f1_homref=0.899427592754364, train/f1_macro=0.9203320145606995, train/f1_micro=0.9459375143051147, train/f1_weighted=0.946290135383606, train/false_negatives=291.0, train/false_positives=119.0, train/learning_rate=2.799999720082269e-06, train/loss=0.6159927248954773, train/precision=0.9607001543045044, train/precision_het=0.8651685118675232, train/precision_homalt=0.9826086759567261, train/precision_homref=0.9758812785148621, train/recall=0.9090625047683716, train/recall_het=0.9665272235870361, train/recall_homalt=0.9280193448066711, train/recall_homref=0.8067484498023987, train/true_negatives=6281.0, train/true_positives=2909.0
I1009 15:36:29.677800 140209925650176 logging_writer.py:48] [2100] epoch=0, train/categorical_accuracy=0.9375, train/categorical_crossentropy=0.6206918358802795, train/f1_het=0.8452752232551575, train/f1_homalt=0.9758300185203552, train/f1_homref=0.904306173324585, train/f1_macro=0.9084704518318176, train/f1_micro=0.9375, train/f1_weighted=0.9387708902359009, train/false_negatives=283.0, train/false_positives=151.0, train/learning_rate=2.8899999051645864e-06, train/loss=0.6206926107406616, train/precision=0.9507822394371033, train/precision_het=0.7829457521438599, train/precision_homalt=0.9807162284851074, train/precision_homref=0.9945725798606873, train/recall=0.9115625023841858, train/recall_het=0.9805825352668762, train/recall_homalt=0.9458023309707642, train/recall_homref=0.8090507984161377, train/true_negatives=6249.0, train/true_positives=2917.0
I1009 15:39:34.745357 140209925650176 logging_writer.py:48] [2200] epoch=0, train/categorical_accuracy=0.934374988079071, train/categorical_crossentropy=0.620903730392456, train/f1_het=0.8153309226036072, train/f1_homalt=0.9807243347167969, train/f1_homref=0.9078013896942139, train/f1_macro=0.9012855887413025, train/f1_micro=0.934374988079071, train/f1_weighted=0.9361053705215454, train/false_negatives=274.0, train/false_positives=167.0, train/learning_rate=2.9799998628732283e-06, train/loss=0.6209043264389038, train/precision=0.9460071325302124, train/precision_het=0.7430406808853149, train/precision_homalt=0.9751772880554199, train/precision_homref=0.9946466684341431, train/recall=0.9143750071525574, train/recall_het=0.9692737460136414, train/recall_homalt=0.9728773832321167, train/recall_homref=0.8106456995010376, train/true_negatives=6233.0, train/true_positives=2926.0
I1009 15:42:40.471784 140209925650176 logging_writer.py:48] [2300] epoch=0, train/categorical_accuracy=0.9306250214576721, train/categorical_crossentropy=0.6238216757774353, train/f1_het=0.8330057859420776, train/f1_homalt=0.9792248010635376, train/f1_homref=0.904033362865448, train/f1_macro=0.905421257019043, train/f1_micro=0.9306250214576721, train/f1_weighted=0.9319672584533691, train/false_negatives=287.0, train/false_positives=175.0, train/learning_rate=3.06999982058187e-06, train/loss=0.6238223910331726, train/precision=0.9433290362358093, train/precision_het=0.7649186253547668, train/precision_homalt=0.9736511707305908, train/precision_homref=0.9968119263648987, train/recall=0.9103124737739563, train/recall_het=0.9837209582328796, train/recall_homalt=0.973040759563446, train/recall_homref=0.7982978820800781, train/true_negatives=6225.0, train/true_positives=2913.0
I1009 15:45:46.546272 140209925650176 logging_writer.py:48] [2400] epoch=0, train/categorical_accuracy=0.9468749761581421, train/categorical_crossentropy=0.6085993051528931, train/f1_het=0.8913242220878601, train/f1_homalt=0.9822955131530762, train/f1_homref=0.9196648597717285, train/f1_macro=0.9310948848724365, train/f1_micro=0.9468749761581421, train/f1_weighted=0.9469308257102966, train/false_negatives=227.0, train/false_positives=137.0, train/learning_rate=3.159999778290512e-06, train/loss=0.6085997819900513, train/precision=0.955948531627655, train/precision_het=0.843478262424469, train/precision_homalt=0.975445032119751, train/precision_homref=0.99227374792099, train/recall=0.9290624856948853, train/recall_het=0.9758551120758057, train/recall_homalt=0.9820766448974609, train/recall_homref=0.8285714387893677, train/true_negatives=6263.0, train/true_positives=2973.0
I1009 15:48:51.805694 140209925650176 logging_writer.py:48] [2500] epoch=0, train/categorical_accuracy=0.9362499713897705, train/categorical_crossentropy=0.6185688972473145, train/f1_het=0.8812392950057983, train/f1_homalt=0.9780288934707642, train/f1_homref=0.9025341272354126, train/f1_macro=0.9206007122993469, train/f1_micro=0.9362499713897705, train/f1_weighted=0.9360389709472656, train/false_negatives=258.0, train/false_positives=179.0, train/learning_rate=3.249999735999154e-06, train/loss=0.6185696721076965, train/precision=0.9426465630531311, train/precision_het=0.8108974099159241, train/precision_homalt=0.9655604362487793, train/precision_homref=0.9933333396911621, train/recall=0.9193750023841858, train/recall_het=0.978723406791687, train/recall_homalt=0.984674334526062, train/recall_homref=0.8003581166267395, train/true_negatives=6221.0, train/true_positives=2942.0
I1009 15:51:55.674445 140209925650176 logging_writer.py:48] [2600] epoch=0, train/categorical_accuracy=0.9318749904632568, train/categorical_crossentropy=0.6224334836006165, train/f1_het=0.8751091957092285, train/f1_homalt=0.9737778902053833, train/f1_homref=0.9021236896514893, train/f1_macro=0.9170036315917969, train/f1_micro=0.9318749904632568, train/f1_weighted=0.9317842721939087, train/false_negatives=281.0, train/false_positives=182.0, train/learning_rate=3.339999693707796e-06, train/loss=0.6224340200424194, train/precision=0.9413092732429504, train/precision_het=0.8154860138893127, train/precision_homalt=0.958253026008606, train/precision_homref=0.9946638345718384, train/recall=0.9121875166893005, train/recall_het=0.9801980257034302, train/recall_homalt=0.9848184585571289, train/recall_homref=0.7898305058479309, train/true_negatives=6218.0, train/true_positives=2919.0
I1009 15:54:59.848747 140209925650176 logging_writer.py:48] [2700] epoch=0, train/categorical_accuracy=0.9353125095367432, train/categorical_crossentropy=0.617693305015564, train/f1_het=0.8645833134651184, train/f1_homalt=0.9829760789871216, train/f1_homref=0.9017340540885925, train/f1_macro=0.9164311289787292, train/f1_micro=0.9353125095367432, train/f1_weighted=0.935422956943512, train/false_negatives=252.0, train/false_positives=175.0, train/learning_rate=3.4299996514164377e-06, train/loss=0.6176939606666565, train/precision=0.9439641237258911, train/precision_het=0.8098360896110535, train/precision_homalt=0.9710144996643066, train/precision_homref=0.9859611392021179, train/recall=0.9212499856948853, train/recall_het=0.9610894918441772, train/recall_homalt=0.9865556955337524, train/recall_homref=0.8122775554656982, train/true_negatives=6225.0, train/true_positives=2948.0
I1009 15:58:04.517014 140209925650176 logging_writer.py:48] [2800] epoch=0, train/categorical_accuracy=0.9353125095367432, train/categorical_crossentropy=0.6193330883979797, train/f1_het=0.8648648262023926, train/f1_homalt=0.9761157035827637, train/f1_homref=0.9100232720375061, train/f1_macro=0.9170012474060059, train/f1_micro=0.9353125095367432, train/f1_weighted=0.9357335567474365, train/false_negatives=255.0, train/false_positives=171.0, train/learning_rate=3.5200000638724305e-06, train/loss=0.6193337440490723, train/precision=0.9451219439506531, train/precision_het=0.8101933002471924, train/precision_homalt=0.9654955863952637, train/precision_homref=0.9916054606437683, train/recall=0.9203125238418579, train/recall_het=0.9746299982070923, train/recall_homalt=0.9815050959587097, train/recall_homref=0.81535804271698, train/true_negatives=6229.0, train/true_positives=2945.0
I1009 16:01:09.367433 140209925650176 logging_writer.py:48] [2900] epoch=0, train/categorical_accuracy=0.9515625238418579, train/categorical_crossentropy=0.6052743792533875, train/f1_het=0.9027027487754822, train/f1_homalt=0.9834475517272949, train/f1_homref=0.9193727970123291, train/f1_macro=0.9351744055747986, train/f1_micro=0.9515625834465027, train/f1_weighted=0.9515217542648315, train/false_negatives=215.0, train/false_positives=123.0, train/learning_rate=3.6099995668337215e-06, train/loss=0.6052748560905457, train/precision=0.9604247212409973, train/precision_het=0.8583765029907227, train/precision_homalt=0.9797570705413818, train/precision_homref=0.9925000071525574, train/recall=0.932812511920929, train/recall_het=0.9764243364334106, train/recall_homalt=0.9746835231781006, train/recall_homref=0.8331584334373474, train/true_negatives=6277.0, train/true_positives=2985.0
I1009 16:04:13.854186 140209925650176 logging_writer.py:48] [3000] epoch=0, train/categorical_accuracy=0.9431250095367432, train/categorical_crossentropy=0.6113222241401672, train/f1_het=0.8709990382194519, train/f1_homalt=0.9797183275222778, train/f1_homref=0.9125893712043762, train/f1_macro=0.9211022257804871, train/f1_micro=0.9431250095367432, train/f1_weighted=0.9435895681381226, train/false_negatives=234.0, train/false_positives=136.0, train/learning_rate=3.6999995245423634e-06, train/loss=0.611322820186615, train/precision=0.9561573266983032, train/precision_het=0.8305400609970093, train/precision_homalt=0.9787843823432922, train/precision_homref=0.9902557730674744, train/recall=0.9268749952316284, train/recall_het=0.9653679728507996, train/recall_homalt=0.9676870703697205, train/recall_homref=0.8347022533416748, train/true_negatives=6264.0, train/true_positives=2966.0
I1009 16:07:17.849093 140209925650176 logging_writer.py:48] [3100] epoch=0, train/categorical_accuracy=0.942187488079071, train/categorical_crossentropy=0.612349271774292, train/f1_het=0.8716475367546082, train/f1_homalt=0.9813411235809326, train/f1_homref=0.9106957316398621, train/f1_macro=0.9212281107902527, train/f1_micro=0.942187488079071, train/f1_weighted=0.9425245523452759, train/false_negatives=227.0, train/false_positives=154.0, train/learning_rate=3.789999936998356e-06, train/loss=0.6123496890068054, train/precision=0.950751543045044, train/precision_het=0.814748227596283, train/precision_homalt=0.9725306630134583, train/precision_homref=0.9953488111495972, train/recall=0.9290624856948853, train/recall_het=0.9847826361656189, train/recall_homalt=0.9811320900917053, train/recall_homref=0.8199234008789062, train/true_negatives=6246.0, train/true_positives=2973.0
I1009 16:10:22.469660 140209925650176 logging_writer.py:48] [3200] epoch=0, train/categorical_accuracy=0.9474999904632568, train/categorical_crossentropy=0.6066535711288452, train/f1_het=0.8845780491828918, train/f1_homalt=0.9818286895751953, train/f1_homref=0.9190325736999512, train/f1_macro=0.9284797310829163, train/f1_micro=0.9474999904632568, train/f1_weighted=0.9476933479309082, train/false_negatives=208.0, train/false_positives=136.0, train/learning_rate=3.879999894706998e-06, train/loss=0.6066541075706482, train/precision=0.95652174949646, train/precision_het=0.8388888835906982, train/precision_homalt=0.9734257459640503, train/precision_homref=0.9964994192123413, train/recall=0.9350000023841858, train/recall_het=0.9805194735527039, train/recall_homalt=0.9830805063247681, train/recall_homref=0.833984375, train/true_negatives=6264.0, train/true_positives=2992.0
I1009 16:13:27.456497 140209925650176 logging_writer.py:48] [3300] epoch=0, train/categorical_accuracy=0.9546874761581421, train/categorical_crossentropy=0.6003633737564087, train/f1_het=0.9136242270469666, train/f1_homalt=0.9853372573852539, train/f1_homref=0.9234064817428589, train/f1_macro=0.9407892823219299, train/f1_micro=0.9546874761581421, train/f1_weighted=0.954524040222168, train/false_negatives=194.0, train/false_positives=118.0, train/learning_rate=3.96999985241564e-06, train/loss=0.6003640294075012, train/precision=0.9622279405593872, train/precision_het=0.8707482814788818, train/precision_homalt=0.9798816442489624, train/precision_homref=0.9905437231063843, train/recall=0.9393749833106995, train/recall_het=0.9846153855323792, train/recall_homalt=0.9798816442489624, train/recall_homref=0.8464646339416504, train/true_negatives=6282.0, train/true_positives=3006.0
