I1010 09:19:08.907594 139609244169984 logging_writer.py:48] [0] epoch=0, train/categorical_accuracy=0.9375, train/categorical_crossentropy=0.6008779406547546, train/f1_het=0.8333333730697632, train/f1_homalt=1.0, train/f1_homref=0.888888955116272, train/f1_macro=0.9074074625968933, train/f1_micro=0.9375, train/f1_weighted=0.9392361640930176, train/false_negatives=3.0, train/false_positives=0.0, train/learning_rate=9.999999747378752e-05, train/loss=0.6008785963058472, train/precision=1.0, train/precision_het=1.0, train/precision_homalt=1.0, train/precision_homref=1.0, train/recall=0.90625, train/recall_het=1.0, train/recall_homalt=1.0, train/recall_homref=0.699999988079071, train/true_negatives=64.0, train/true_positives=29.0
I1010 09:53:36.835226 139609244169984 logging_writer.py:48] [1100] epoch=0, train/categorical_accuracy=0.9637500047683716, train/categorical_crossentropy=0.5888071656227112, train/f1_het=0.9065421223640442, train/f1_homalt=0.9841189384460449, train/f1_homref=0.9406687617301941, train/f1_macro=0.9437766075134277, train/f1_micro=0.9637500047683716, train/f1_weighted=0.9635404944419861, train/false_negatives=137.0, train/false_positives=96.0, train/learning_rate=0.0001990000018849969, train/loss=0.5888078212738037, train/precision=0.9696106314659119, train/precision_het=0.8940809965133667, train/precision_homalt=0.9721095561981201, train/precision_homref=0.991916835308075, train/recall=0.9571874737739563, train/recall_het=0.9409835934638977, train/recall_homalt=0.9963617324829102, train/recall_homref=0.8846549987792969, train/true_negatives=6304.0, train/true_positives=3063.0
I1010 09:56:44.810616 139609244169984 logging_writer.py:48] [1200] epoch=0, train/categorical_accuracy=0.9628124833106995, train/categorical_crossentropy=0.5887793302536011, train/f1_het=0.9197080731391907, train/f1_homalt=0.9833333492279053, train/f1_homref=0.9456625580787659, train/f1_macro=0.949567973613739, train/f1_micro=0.9628124833106995, train/f1_weighted=0.9624687433242798, train/false_negatives=143.0, train/false_positives=98.0, train/learning_rate=0.00020799999765586108, train/loss=0.5887798070907593, train/precision=0.9689381718635559, train/precision_het=0.9589743614196777, train/precision_homalt=0.973714292049408, train/precision_homref=0.9645320177078247, train/recall=0.9553124904632568, train/recall_het=0.8904761672019958, train/recall_homalt=0.9924286603927612, train/recall_homref=0.9209783673286438, train/true_negatives=6302.0, train/true_positives=3057.0
I1010 09:59:52.744058 139609244169984 logging_writer.py:48] [1300] epoch=0, train/categorical_accuracy=0.9653124809265137, train/categorical_crossentropy=0.5867781043052673, train/f1_het=0.944444477558136, train/f1_homalt=0.9831613898277283, train/f1_homref=0.9392898082733154, train/f1_macro=0.9556319117546082, train/f1_micro=0.9653124809265137, train/f1_weighted=0.964974582195282, train/false_negatives=132.0, train/false_positives=99.0, train/learning_rate=0.00021699999342672527, train/loss=0.5867788791656494, train/precision=0.9687401056289673, train/precision_het=0.9530916810035706, train/precision_homalt=0.9699732065200806, train/precision_homref=0.9747899174690247, train/recall=0.9587500095367432, train/recall_het=0.9141104221343994, train/recall_homalt=0.9961453676223755, train/recall_homref=0.9072625637054443, train/true_negatives=6301.0, train/true_positives=3068.0
I1010 10:03:00.698309 139609244169984 logging_writer.py:48] [1400] epoch=0, train/categorical_accuracy=0.9628124833106995, train/categorical_crossentropy=0.5882222652435303, train/f1_het=0.9329660534858704, train/f1_homalt=0.9859459400177002, train/f1_homref=0.9298572540283203, train/f1_macro=0.949589729309082, train/f1_micro=0.9628124833106995, train/f1_weighted=0.9625169634819031, train/false_negatives=137.0, train/false_positives=102.0, train/learning_rate=0.00022600000374950469, train/loss=0.588222861289978, train/precision=0.9677724838256836, train/precision_het=0.9488636255264282, train/precision_homalt=0.9774678349494934, train/precision_homref=0.9573091864585876, train/recall=0.9571874737739563, train/recall_het=0.9159049391746521, train/recall_homalt=0.9939988851547241, train/recall_homref=0.9024389982223511, train/true_negatives=6298.0, train/true_positives=3063.0
I1010 10:06:08.575996 139609244169984 logging_writer.py:48] [1500] epoch=0, train/categorical_accuracy=0.96875, train/categorical_crossentropy=0.5819329619407654, train/f1_het=0.9520225524902344, train/f1_homalt=0.9865075349807739, train/f1_homref=0.934592068195343, train/f1_macro=0.957707405090332, train/f1_micro=0.96875, train/f1_weighted=0.9684173464775085, train/false_negatives=118.0, train/false_positives=82.0, train/learning_rate=0.00023499998496845365, train/loss=0.5819336175918579, train/precision=0.974083423614502, train/precision_het=0.9578543901443481, train/precision_homalt=0.9783616662025452, train/precision_homref=0.9743223786354065, train/recall=0.9631249904632568, train/recall_het=0.9433962106704712, train/recall_homalt=0.9958049058914185, train/recall_homref=0.8951507210731506, train/true_negatives=6318.0, train/true_positives=3082.0
I1010 10:09:16.513487 139609244169984 logging_writer.py:48] [1600] epoch=0, train/categorical_accuracy=0.9568750262260437, train/categorical_crossentropy=0.5929601788520813, train/f1_het=0.9354568719863892, train/f1_homalt=0.9826157093048096, train/f1_homref=0.9087193012237549, train/f1_macro=0.9422639012336731, train/f1_micro=0.9568750262260437, train/f1_weighted=0.9567207098007202, train/false_negatives=159.0, train/false_positives=109.0, train/learning_rate=0.00024399999529123306, train/loss=0.5929608941078186, train/precision=0.9653968214988708, train/precision_het=0.9581881761550903, train/precision_homalt=0.980728030204773, train/precision_homref=0.9307909607887268, train/recall=0.9503124952316284, train/recall_het=0.9228187799453735, train/recall_homalt=0.9833601713180542, train/recall_homref=0.8893387317657471, train/true_negatives=6291.0, train/true_positives=3041.0
I1010 10:12:24.464080 139609244169984 logging_writer.py:48] [1700] epoch=0, train/categorical_accuracy=0.9631249904632568, train/categorical_crossentropy=0.5871593356132507, train/f1_het=0.9549839496612549, train/f1_homalt=0.9810818433761597, train/f1_homref=0.9223093390464783, train/f1_macro=0.952791690826416, train/f1_micro=0.9631249904632568, train/f1_weighted=0.9629873037338257, train/false_negatives=141.0, train/false_positives=91.0, train/learning_rate=0.0002530000056140125, train/loss=0.5871598720550537, train/precision=0.9711111187934875, train/precision_het=0.9591503143310547, train/precision_homalt=0.9807794690132141, train/precision_homref=0.9548872113227844, train/recall=0.9559375047683716, train/recall_het=0.9437298774719238, train/recall_homalt=0.982878565788269, train/recall_homref=0.8956276178359985, train/true_negatives=6309.0, train/true_positives=3059.0
I1010 10:15:32.467025 139609244169984 logging_writer.py:48] [1800] epoch=0, train/categorical_accuracy=0.9609375, train/categorical_crossentropy=0.5903082489967346, train/f1_het=0.9437299370765686, train/f1_homalt=0.9826897382736206, train/f1_homref=0.9179157614707947, train/f1_macro=0.9481118321418762, train/f1_micro=0.9609375, train/f1_weighted=0.9604053497314453, train/false_negatives=149.0, train/false_positives=104.0, train/learning_rate=0.00026199998683296144, train/loss=0.5903089046478271, train/precision=0.9670364260673523, train/precision_het=0.9443535208702087, train/precision_homalt=0.9730443954467773, train/precision_homref=0.9708588719367981, train/recall=0.9534375071525574, train/recall_het=0.9382113814353943, train/recall_homalt=0.992988109588623, train/recall_homref=0.8659370541572571, train/true_negatives=6296.0, train/true_positives=3051.0
I1010 10:18:40.394719 139609244169984 logging_writer.py:48] [1900] epoch=0, train/categorical_accuracy=0.96875, train/categorical_crossentropy=0.582781195640564, train/f1_het=0.9545859694480896, train/f1_homalt=0.9865583777427673, train/f1_homref=0.9280360341072083, train/f1_macro=0.9563934803009033, train/f1_micro=0.96875, train/f1_weighted=0.9685022830963135, train/false_negatives=122.0, train/false_positives=78.0, train/learning_rate=0.00027099999715574086, train/loss=0.5827816128730774, train/precision=0.9752851724624634, train/precision_het=0.965641975402832, train/precision_homalt=0.9817721247673035, train/precision_homref=0.9633758068084717, train/recall=0.9618750214576721, train/recall_het=0.958707332611084, train/recall_homalt=0.9892857074737549, train/recall_homref=0.8857979774475098, train/true_negatives=6322.0, train/true_positives=3078.0
I1010 10:21:48.344213 139609244169984 logging_writer.py:48] [2000] epoch=0, train/categorical_accuracy=0.9681249856948853, train/categorical_crossentropy=0.5838764905929565, train/f1_het=0.9463019371032715, train/f1_homalt=0.9849101305007935, train/f1_homref=0.928917646408081, train/f1_macro=0.9533765912055969, train/f1_micro=0.9681249856948853, train/f1_weighted=0.9678106307983398, train/false_negatives=127.0, train/false_positives=82.0, train/learning_rate=0.0002800000074785203, train/loss=0.5838770866394043, train/precision=0.9740095138549805, train/precision_het=0.9621848464012146, train/precision_homalt=0.9780534505844116, train/precision_homref=0.9691252112388611, train/recall=0.9603124856948853, train/recall_het=0.9308943152427673, train/recall_homalt=0.990338146686554, train/recall_homref=0.8855799436569214, train/true_negatives=6318.0, train/true_positives=3073.0
I1010 10:24:56.278325 139609244169984 logging_writer.py:48] [2100] epoch=0, train/categorical_accuracy=0.9628124833106995, train/categorical_crossentropy=0.5887988209724426, train/f1_het=0.9312039613723755, train/f1_homalt=0.9824374318122864, train/f1_homref=0.9365426898002625, train/f1_macro=0.9500613212585449, train/f1_micro=0.9628124833106995, train/f1_weighted=0.9625323414802551, train/false_negatives=146.0, train/false_positives=102.0, train/learning_rate=0.00028899998869746923, train/loss=0.588799238204956, train/precision=0.9676806330680847, train/precision_het=0.9251870512962341, train/precision_homalt=0.9751322865486145, train/precision_homref=0.9710982441902161, train/recall=0.9543750286102295, train/recall_het=0.9205955266952515, train/recall_homalt=0.9913932085037231, train/recall_homref=0.89552241563797, train/true_negatives=6298.0, train/true_positives=3054.0
I1010 10:28:04.239691 139609244169984 logging_writer.py:48] [2200] epoch=0, train/categorical_accuracy=0.957812488079071, train/categorical_crossentropy=0.5934457778930664, train/f1_het=0.9090908765792847, train/f1_homalt=0.9771581292152405, train/f1_homref=0.9450262188911438, train/f1_macro=0.9437584280967712, train/f1_micro=0.957812488079071, train/f1_weighted=0.9574947357177734, train/false_negatives=156.0, train/false_positives=119.0, train/learning_rate=0.00029799999902024865, train/loss=0.5934463739395142, train/precision=0.9623774886131287, train/precision_het=0.939828097820282, train/precision_homalt=0.9641387462615967, train/precision_homref=0.9667565226554871, train/recall=0.9512500166893005, train/recall_het=0.8770053386688232, train/recall_homalt=0.9879518151283264, train/recall_homref=0.9228130578994751, train/true_negatives=6281.0, train/true_positives=3044.0
I1010 10:31:12.161950 139609244169984 logging_writer.py:48] [2300] epoch=0, train/categorical_accuracy=0.9574999809265137, train/categorical_crossentropy=0.5947369337081909, train/f1_het=0.9045936465263367, train/f1_homalt=0.9811440706253052, train/f1_homref=0.9454995393753052, train/f1_macro=0.9437457919120789, train/f1_micro=0.9574999809265137, train/f1_weighted=0.9571691751480103, train/false_negatives=166.0, train/false_positives=124.0, train/learning_rate=0.00030700000934302807, train/loss=0.5947376489639282, train/precision=0.9607346653938293, train/precision_het=0.9375, train/precision_homalt=0.9720457196235657, train/precision_homref=0.9535472989082336, train/recall=0.9481250047683716, train/recall_het=0.8600917458534241, train/recall_homalt=0.9883720874786377, train/recall_homref=0.9284539222717285, train/true_negatives=6276.0, train/true_positives=3034.0
I1010 10:34:20.091547 139609244169984 logging_writer.py:48] [2400] epoch=0, train/categorical_accuracy=0.9581249952316284, train/categorical_crossentropy=0.5921162366867065, train/f1_het=0.91869056224823, train/f1_homalt=0.9817855954170227, train/f1_homref=0.9382128715515137, train/f1_macro=0.9462296962738037, train/f1_micro=0.9581249952316284, train/f1_weighted=0.9579146504402161, train/false_negatives=158.0, train/false_positives=104.0, train/learning_rate=0.00031599999056197703, train/loss=0.59211665391922, train/precision=0.9669421315193176, train/precision_het=0.9573991298675537, train/precision_homalt=0.9802513718605042, train/precision_homref=0.9494655132293701, train/recall=0.9506250023841858, train/recall_het=0.873210608959198, train/recall_homalt=0.9831932783126831, train/recall_homref=0.9349282383918762, train/true_negatives=6296.0, train/true_positives=3042.0
I1010 10:37:28.058068 139609244169984 logging_writer.py:48] [2500] epoch=0, train/categorical_accuracy=0.9624999761581421, train/categorical_crossentropy=0.5886905789375305, train/f1_het=0.9359222650527954, train/f1_homalt=0.9801450371742249, train/f1_homref=0.9494765996932983, train/f1_macro=0.9551813006401062, train/f1_micro=0.9624999761581421, train/f1_weighted=0.9623875617980957, train/false_negatives=147.0, train/false_positives=96.0, train/learning_rate=0.00032500000088475645, train/loss=0.5886911153793335, train/precision=0.9695141315460205, train/precision_het=0.9386138319969177, train/precision_homalt=0.9760403633117676, train/precision_homref=0.974480152130127, train/recall=0.9540625214576721, train/recall_het=0.927592933177948, train/recall_homalt=0.9841067790985107, train/recall_homref=0.9238350987434387, train/true_negatives=6304.0, train/true_positives=3053.0
I1010 10:40:35.994168 139609244169984 logging_writer.py:48] [2600] epoch=0, train/categorical_accuracy=0.956250011920929, train/categorical_crossentropy=0.5947266221046448, train/f1_het=0.9272726774215698, train/f1_homalt=0.9738911390304565, train/f1_homref=0.9431866407394409, train/f1_macro=0.9481167793273926, train/f1_micro=0.956250011920929, train/f1_weighted=0.9560522437095642, train/false_negatives=169.0, train/false_positives=113.0, train/learning_rate=0.00033400001120753586, train/loss=0.5947271585464478, train/precision=0.964058518409729, train/precision_het=0.950236976146698, train/precision_homalt=0.9685732126235962, train/precision_homref=0.9628646969795227, train/recall=0.9471874833106995, train/recall_het=0.8991031646728516, train/recall_homalt=0.9802799224853516, train/recall_homref=0.9213197827339172, train/true_negatives=6287.0, train/true_positives=3031.0
I1010 10:43:43.901425 139609244169984 logging_writer.py:48] [2700] epoch=0, train/categorical_accuracy=0.9618750214576721, train/categorical_crossentropy=0.589398980140686, train/f1_het=0.9360824227333069, train/f1_homalt=0.9781972169876099, train/f1_homref=0.9512091875076294, train/f1_macro=0.9551630020141602, train/f1_micro=0.9618750214576721, train/f1_weighted=0.9617290496826172, train/false_negatives=155.0, train/false_positives=98.0, train/learning_rate=0.0003429999924264848, train/loss=0.5893996953964233, train/precision=0.9688196182250977, train/precision_het=0.9629629850387573, train/precision_homalt=0.9752119779586792, train/precision_homref=0.962641179561615, train/recall=0.9515625238418579, train/recall_het=0.9020408391952515, train/recall_homalt=0.9822601675987244, train/recall_homref=0.932659924030304, train/true_negatives=6302.0, train/true_positives=3045.0
I1010 10:46:51.838084 139609244169984 logging_writer.py:48] [2800] epoch=0, train/categorical_accuracy=0.964062511920929, train/categorical_crossentropy=0.5859676003456116, train/f1_het=0.9320388436317444, train/f1_homalt=0.9841172695159912, train/f1_homref=0.9484732747077942, train/f1_macro=0.9548764228820801, train/f1_micro=0.964062511920929, train/f1_weighted=0.9638705849647522, train/false_negatives=141.0, train/false_positives=87.0, train/learning_rate=0.0003520000318530947, train/loss=0.5859683156013489, train/precision=0.9723458290100098, train/precision_het=0.9612244963645935, train/precision_homalt=0.9798780679702759, train/precision_homref=0.9655511975288391, train/recall=0.9559375047683716, train/recall_het=0.9022988677024841, train/recall_homalt=0.9901416897773743, train/recall_homref=0.9298577904701233, train/true_negatives=6313.0, train/true_positives=3059.0
I1010 10:49:59.855293 139609244169984 logging_writer.py:48] [2900] epoch=0, train/categorical_accuracy=0.9653124809265137, train/categorical_crossentropy=0.5863769054412842, train/f1_het=0.938906729221344, train/f1_homalt=0.9817981123924255, train/f1_homref=0.9462248682975769, train/f1_macro=0.9556432366371155, train/f1_micro=0.9653124809265137, train/f1_weighted=0.9651200175285339, train/false_negatives=140.0, train/false_positives=90.0, train/learning_rate=0.00036100001307204366, train/loss=0.5863776206970215, train/precision=0.9714285731315613, train/precision_het=0.9517543911933899, train/precision_homalt=0.9741189479827881, train/precision_homref=0.9760820269584656, train/recall=0.956250011920929, train/recall_het=0.9273504018783569, train/recall_homalt=0.9849665760993958, train/recall_homref=0.9155982732772827, train/true_negatives=6310.0, train/true_positives=3060.0
I1010 10:53:07.838390 139609244169984 logging_writer.py:48] [3000] epoch=0, train/categorical_accuracy=0.9637500047683716, train/categorical_crossentropy=0.5876530408859253, train/f1_het=0.9315673112869263, train/f1_homalt=0.9839423894882202, train/f1_homref=0.9404888153076172, train/f1_macro=0.9519994854927063, train/f1_micro=0.9637500047683716, train/f1_weighted=0.9635574221611023, train/false_negatives=149.0, train/false_positives=95.0, train/learning_rate=0.0003699999942909926, train/loss=0.5876535773277283, train/precision=0.9698029160499573, train/precision_het=0.926174521446228, train/precision_homalt=0.9811215996742249, train/precision_homref=0.9688196182250977, train/recall=0.9534375071525574, train/recall_het=0.9220489859580994, train/recall_homalt=0.9865996837615967, train/recall_homref=0.90625, train/true_negatives=6305.0, train/true_positives=3051.0
I1010 10:56:15.798868 139609244169984 logging_writer.py:48] [3100] epoch=0, train/categorical_accuracy=0.9631249904632568, train/categorical_crossentropy=0.5889796614646912, train/f1_het=0.9346405267715454, train/f1_homalt=0.9817975759506226, train/f1_homref=0.9430315494537354, train/f1_macro=0.9531565308570862, train/f1_micro=0.9631249904632568, train/f1_weighted=0.9628569483757019, train/false_negatives=156.0, train/false_positives=95.0, train/learning_rate=0.0003790000337176025, train/loss=0.5889801979064941, train/precision=0.9697355628013611, train/precision_het=0.9354120492935181, train/precision_homalt=0.9722379446029663, train/precision_homref=0.9816216230392456, train/recall=0.9512500166893005, train/recall_het=0.9230769276618958, train/recall_homalt=0.9890490174293518, train/recall_homref=0.8990098834037781, train/true_negatives=6305.0, train/true_positives=3044.0
I1010 10:59:23.746642 139609244169984 logging_writer.py:48] [3200] epoch=0, train/categorical_accuracy=0.9543750286102295, train/categorical_crossentropy=0.5954687595367432, train/f1_het=0.9124236702919006, train/f1_homalt=0.9785075187683105, train/f1_homref=0.9352031350135803, train/f1_macro=0.942044734954834, train/f1_micro=0.9543750286102295, train/f1_weighted=0.9540980458259583, train/false_negatives=169.0, train/false_positives=117.0, train/learning_rate=0.00038800001493655145, train/loss=0.5954694747924805, train/precision=0.9628335237503052, train/precision_het=0.9219409227371216, train/precision_homalt=0.9720571041107178, train/precision_homref=0.9667338728904724, train/recall=0.9471874833106995, train/recall_het=0.8918367624282837, train/recall_homalt=0.9885126948356628, train/recall_homref=0.908143937587738, train/true_negatives=6283.0, train/true_positives=3031.0
I1010 11:02:31.730140 139609244169984 logging_writer.py:48] [3300] epoch=0, train/categorical_accuracy=0.9581249952316284, train/categorical_crossentropy=0.5926526188850403, train/f1_het=0.9245960116386414, train/f1_homalt=0.9826658964157104, train/f1_homref=0.9350515604019165, train/f1_macro=0.9474377632141113, train/f1_micro=0.9581249952316284, train/f1_weighted=0.957929790019989, train/false_negatives=161.0, train/false_positives=116.0, train/learning_rate=0.0003969999961555004, train/loss=0.5926531553268433, train/precision=0.9632329344749451, train/precision_het=0.9216758012771606, train/precision_homalt=0.9767302870750427, train/precision_homref=0.9634408354759216, train/recall=0.9496874809265137, train/recall_het=0.9150090217590332, train/recall_homalt=0.9867389798164368, train/recall_homref=0.9068825840950012, train/true_negatives=6284.0, train/true_positives=3039.0
I1010 11:05:39.661245 139609244169984 logging_writer.py:48] [3400] epoch=0, train/categorical_accuracy=0.9624999761581421, train/categorical_crossentropy=0.5886849761009216, train/f1_het=0.9407474994659424, train/f1_homalt=0.982245147228241, train/f1_homref=0.9376034736633301, train/f1_macro=0.9535320401191711, train/f1_micro=0.9624999761581421, train/f1_weighted=0.962194561958313, train/false_negatives=146.0, train/false_positives=99.0, train/learning_rate=0.0004060000355821103, train/loss=0.5886856317520142, train/precision=0.9686013460159302, train/precision_het=0.9566037654876709, train/precision_homalt=0.972143292427063, train/precision_homref=0.96875, train/recall=0.9543750286102295, train/recall_het=0.921818196773529, train/recall_homalt=0.9918793439865112, train/recall_homref=0.9038876891136169, train/true_negatives=6301.0, train/true_positives=3054.0
